"xxx"	"xxx"	"xxx"	"Software Engineer at Google"	"San Francisco Bay Area"	500	"Columbia University in the City of New York"	2012	"2016"	"   Computer Science, Psychology"	"   Bachelor of Arts (B.A.)"	"Hunter College High School"	2007	"2012"	""	"   High School"	"Manhattan School of Music"	2004	"2012"	"   Piano"	"   Precollege Program"	"Columbia University in the City of New York"	2014.12	"2016.5"	"   Computer Science Undergraduate Researcher"	"   Greater New York City Area"	"Google"	2014.6	"2014.8"	"   Engineering Practicum Intern"	"   Taipei City, Taiwan"	"Google"	2015.5	"2015.8"	"   Software Engineering Intern"	"   Mountain View, California"	NA
"xxx"	"xxx"	"xxx"	"Software Engineer at Present Company"	"San Francisco, California"	237	"Columbia University in the City of New York"	2013	"2017.5"	"   Computer Science"	"   Bachelor&#39;s Degree"	"Immaculate Conception High School"	2011	"2013"	""	"   Sixth Form Certificate"	"Immaculate Conception High School"	2006	"2011"	""	"   High School Diploma"	"Department of Computer Science, Columbia University"	2015.1	"2017.5"	"   Undergraduate Teaching Assistant"	"   New York, New York"	"Department of Computer Science, Columbia University"	2016.5	"2016.6"	"   Undergraduate Teaching Assistant"	"   New York, New York"	"Department of Computer Science, Columbia University"	2016.7	"2016.8"	"   Undergraduate Teaching Assistant"	"   New York, New York"	NA
"xxx"	"xxx"	"xxx"	"CS Grad at Columbia University "	"New York, New York"	500	"Columbia University in the City of New York"	2016	"2017"	"   Computer Science"	"   Master of Science (M.S.)"	"Bharati Vidyapeeth College of Engineering"	2009	"2013"	"   Information Technology"	"   Bachelor of Technology"	"Lancer&#39;s Convent"	1998	"2009"	""	""	"The Alumni Fraternity"	2012.1	"2012.4"	"   Web Developer"	""	"iMagic Ventures"	2012.5	"2012.7"	"   SDE Intern"	""	"Indian Agricultural and Statistical Research Institute"	2012.7	"2012.8"	"   Research Intern"	""	NA
"xxx"	"xxx"	"xxx"	"Graduate student at Columbia University"	"New York, New York"	115	"Columbia University in the City of New York"	2016	"2017"	"   Computer Science"	"   Master&#39;s degree"	"Purdue University"	2013	"2016"	"   Machine Intelligence"	"   Bachelorâs Degree"	""	NA	""	""	""	"Amazon"	2015.5	"2015.8"	"   Software Engineer Internship"	"   seattle"	"Purdue University"	2015.8	"2016.1"	"   Undergraduate Teaching Assistant"	"   West Lafayette"	"Yahoo! Inc."	2017.6	"2017.9"	"   Software Engineer Internship"	"   Sunnyvale"	NA
"xxx"	"xxx"	"xxx"	"Research Scientist at Google"	"New York, New York"	252	"Columbia University in the City of New York"	2016	"2018"	"   Computer Science"	"   Doctor of Philosophy (Ph.D.)"	"Harvard University"	2014	"2015"	"   Statistics"	"   Doctor of Philosophy (Ph.D.)"	"University of California, Berkeley"	2010	"2014"	"   Mathematics, Statistics"	"   Bachelor of Arts (B.A.)"	"Stanford University"	2016	"2016"	"   Visiting Researcher"	"   Palo Alto, CA"	"Columbia University in the City of New York"	2016	"2016"	"   Teaching Assistant"	"   Greater New York City Area"	"Google"	2017	"2018"	"   Research Intern"	""	NA
"xxx"	"xxx"	"xxx"	"Teaching Assistant at Columbia University in the City of New York, Department of Computer Science"	"New York, New York"	285	"Columbia University in the City of New York"	2013	"2018"	"   Computer Science"	"   Bachelor of Science (B.S.)"	"Chengdu Foreign Languages School"	2007	"2013"	""	""	""	NA	""	""	""	"University of Maryland, Department of Computer Science"	2016.6	"2016.8"	"   Undergraduate Student Researcher"	"   University of Maryland College Park"	"Columbia University Department of Computer Science"	2016.9	"2017.5"	"   Course Assistant"	""	"Columbia University Department of Computer Sceince"	2017.1	"present"	"   Research Assistant"	""	NA
"xxx"	"xxx"	"xxx"	"Graphic Designer at Student Center "	"Temple Hills, Maryland"	75	"University of the District of Columbia"	2016	"2017"	"   Computer Science"	""	"McKinley Technology High School"	2012	"2016"	"   Graphic Design"	"   High School Diploma "	""	NA	""	""	""	"National Transportation Safety Board"	2015.6	"2015.8"	"   Summer Intern"	"   490 L&#39;Enfant Plaza SW, Washington"	"Iternal Revenue Service"	2016.6	"present"	"   Summer Intern"	""	"Student Center "	2017.1	"present"	"   Graphic Designer"	"   University of the Dsitrict of Columbia "	NA
"xxx"	"xxx"	"xxx"	"Director of AI at Tesla"	"San Francisco, California"	181	"Stanford University"	2011	"2016"	"   Computer Science"	"   PhD"	"The University of British Columbia"	2009	"2011"	"   Computer Science"	"   MSc"	"University of Toronto"	2005	"2009"	"   Computer Science, Physics"	"   BSc"	"Stanford University"	2011.9	"2016.9"	"   PhD student"	""	"Google"	2013.6	"2013.9"	"   Google Research Summer Intern"	"   Mountain View"	"Google DeepMind"	2015.6	"2015.9"	"   Research Intern"	"   London, UK"	NA
"xxx"	"xxx"	"xxx"	"Software Engineer at Rubrik, Inc."	"San Francisco Bay Area"	500	"Columbia University in the City of New York"	2016	"2017"	"   Computer Science (Machine Learning &amp; Vision)"	"   Master of Science (MS)"	"University of California, Berkeley"	2012	"2016"	"   Electrical Engineering and Computer Science (EECS)"	"   Bachelor of Science (BS)"	""	NA	""	""	""	"Project RISHI"	2014.1	"2017.6"	"   National Board Member"	""	"Microsoft"	2015.5	"2015.8"	"   Software Engineering Intern"	""	"Columbia University in the City of New York"	2016.9	"2017.5"	"   Teaching Assistant"	""	NA
"xxx"	"xxx"	"xxx"	"Incoming Explore Intern at Microsoft | Computer Science Student at Columbia University"	"Greater New York City Area"	96	"Columbia University in the City of New York"	2017	"2020"	"   Computer Science"	"   Bachelor&#39;s degree"	"New York University"	2016	"2017"	"   Computer Science"	"   Bachelorâs Degree"	"Bronx High School of Science"	2012	"2016"	""	"   High School"	"Core Tutoring Center"	2015.11	"2016.6"	"   Tutor, Webmaster"	"   Jackson Heights, NY"	"Girls Who Code"	2015.7	"2015.8"	"   Participant"	"   Microsoft 11TS"	"Dstillery"	2017.6	"2017.8"	"   Software Engineer Intern"	"   New York, NY"	NA
